iso3c,year,e_gdppc
MYS,2005,16.868
MYS,2006,17.526
MYS,2007,18.29
MYS,2008,18.857
MYS,2009,18.794
MYS,2010,19.488
MYS,2011,20.34
MYS,2012,20.95
MYS,2013,21.785
MYS,2014,22.55
MYS,2015,23.254
MYS,2016,24.038
MYS,2017,25.004
MYS,2018,25.709
MYS,2019,26.265
MYS,2020,NA
MYS,2021,NA
MLT,1980,9.983
MLT,1981,10.312
MLT,1982,10.704
MLT,1983,10.71
MLT,1984,10.823
MLT,1985,11.089
MLT,1986,11.451
MLT,1987,11.986
MLT,1988,12.794
MLT,1989,13.641
MLT,1990,14.73
MLT,1991,15.465
MLT,1992,15.952
MLT,1993,16.632
MLT,1994,17.363
MLT,1995,18.221
MLT,1996,18.897
MLT,1997,19.995
MLT,1998,21.121
MLT,1999,22.237
MLT,2000,23.151
MLT,2001,23.314
MLT,2002,23.827
MLT,2003,24.278
MLT,2004,24.441
MLT,2005,24.848
MLT,2006,25.38
MLT,2007,26.062
MLT,2008,26.623
MLT,2009,26.576
MLT,2010,27.206
MLT,2011,27.724
MLT,2012,28.404
MLT,2013,29.343
MLT,2014,31.123
MLT,2015,33.165
MLT,2016,34.86
MLT,2017,37.324
MLT,2018,38.832
MLT,2019,40.381
MLT,2020,NA
MLT,2021,NA
MUS,1980,6.544
MUS,1981,6.573
MUS,1982,6.761
MUS,1983,6.905
MUS,1984,7.187
MUS,1985,7.516
MUS,1986,8.223
MUS,1987,8.958
MUS,1988,9.437
MUS,1989,9.877
MUS,1990,10.36
MUS,1991,10.802
MUS,1992,11.284
MUS,1993,11.721
MUS,1994,12.158
MUS,1995,12.716
MUS,1996,13.329
MUS,1997,13.768
MUS,1998,14.243
MUS,1999,14.501
MUS,2000,14.926
MUS,2001,15.12
MUS,2002,15.281
MUS,2003,15.546
MUS,2004,15.936
MUS,2005,15.972
MUS,2006,16.476
MUS,2007,17.173
MUS,2008,17.635
MUS,2009,18.081
MUS,2010,18.613
MUS,2011,19.235
MUS,2012,19.812
MUS,2013,20.351
MUS,2014,21.007
MUS,2015,21.759
MUS,2016,22.606
MUS,2017,23.527
MUS,2018,24.21
MUS,2019,25.003
MUS,2020,NA
MUS,2021,NA
MNE,1998,4.947
MNE,1999,5.14
MNE,2000,5.621
MNE,2001,6.293
MNE,2002,7.433
MNE,2003,8.27
MNE,2004,8.994
MNE,2005,9.717
MNE,2006,10.754
MNE,2007,11.872
MNE,2008,12.577
MNE,2009,12.574
MNE,2010,12.864
MNE,2011,13.209
MNE,2012,13.235
MNE,2013,13.555
MNE,2014,13.885
MNE,2015,14.434
MNE,2016,14.964
MNE,2017,15.687
MNE,2018,16.248
MNE,2019,16.646
MNE,2020,NA
MNE,2021,NA
NZL,1980,19.539
NZL,1981,19.941
NZL,1982,20.3
NZL,1983,20.865
NZL,1984,21.304
NZL,1985,21.542
NZL,1986,22.014
NZL,1987,22.2
NZL,1988,22.57
NZL,1989,22.836
NZL,1990,22.828
NZL,1991,22.408
NZL,1992,22.585
NZL,1993,23.508
NZL,1994,24.555
NZL,1995,25.237
NZL,1996,25.887
NZL,1997,26.377
NZL,1998,26.715
NZL,1999,27.651
NZL,2000,28.22
NZL,2001,29.008
NZL,2002,29.626
NZL,2003,30.27
NZL,2004,30.853
NZL,2005,31.304
NZL,2006,31.665
NZL,2007,32.299
NZL,2008,32.158
NZL,2009,32.148
NZL,2010,32.38
NZL,2011,32.971
NZL,2012,33.311
NZL,2013,33.836
NZL,2014,34.422
NZL,2015,35.125
NZL,2016,35.942
NZL,2017,36.947
NZL,2018,37.481
NZL,2019,37.97
NZL,2020,NA
NZL,2021,NA
NOR,1980,27.085
NOR,1981,27.408
NOR,1982,27.59
NOR,1983,28.379
NOR,1984,29.587
NOR,1985,30.703
NOR,1986,31.197
NOR,1987,31.546
NOR,1988,31.488
NOR,1989,31.788
NOR,1990,32.341
NOR,1991,33.186
NOR,1992,34.343
NOR,1993,35.305
NOR,1994,36.66
NOR,1995,38.324
NOR,1996,40.311
NOR,1997,42.305
NOR,1998,43.398
NOR,1999,45.088
NOR,2000,47.435
NOR,2001,48.617
NOR,2002,50.371
NOR,2003,51.635
NOR,2004,53.677
NOR,2005,56.053
NOR,2006,57.93
NOR,2007,59.041
NOR,2008,59.583
NOR,2009,58.529
NOR,2010,58.425
NOR,2011,58.633
NOR,2012,59.566
NOR,2013,59.417
NOR,2014,59.285
NOR,2015,58.899
NOR,2016,58.446
NOR,2017,58.03
NOR,2018,57.945
NOR,2019,56.619
NOR,2020,NA
NOR,2021,NA
OMN,1980,11.551
OMN,1981,12.421
OMN,1982,13.031
OMN,1983,13.83
OMN,1984,14.717
OMN,1985,15.322
OMN,1986,14.498
OMN,1987,14.244
OMN,1988,13.86
OMN,1989,14.168
OMN,1990,14.572
OMN,1991,14.703
OMN,1992,15.302
OMN,1993,15.422
OMN,1994,15.576
OMN,1995,16.117
OMN,1996,16.8
OMN,1997,17.555
OMN,1998,18.126
OMN,1999,19.228
OMN,2000,20.779
OMN,2001,21.831
OMN,2002,22.4
OMN,2003,22.779
OMN,2004,23.979
OMN,2005,25.105
OMN,2006,27.466
OMN,2007,28.836
OMN,2008,30.256
OMN,2009,29.827
OMN,2010,29.572
OMN,2011,29.417
OMN,2012,29.296
OMN,2013,28.302
OMN,2014,26.704
OMN,2015,25.468
OMN,2016,24.557
OMN,2017,23.502
OMN,2018,22.806
OMN,2019,21.73
OMN,2020,NA
OMN,2021,NA
PRY,1980,4.557
PRY,1981,4.815
PRY,1982,4.783
PRY,1983,4.642
PRY,1984,4.609
PRY,1985,4.643
PRY,1986,4.615
PRY,1987,4.696
PRY,1988,4.847
PRY,1989,5.023
PRY,1990,5.203
PRY,1991,5.288
PRY,1992,5.326
PRY,1993,5.426
PRY,1994,5.535
PRY,1995,5.631
PRY,1996,5.661
PRY,1997,5.672
PRY,1998,5.615
PRY,1999,5.419
PRY,2000,5.27
PRY,2001,5.281
PRY,2002,5.644
PRY,2003,5.825
PRY,2004,5.962
PRY,2005,6.01
PRY,2006,6.178
PRY,2007,6.42
PRY,2008,6.729
PRY,2009,6.935
PRY,2010,7.421
PRY,2011,7.723
PRY,2012,7.844
PRY,2013,8.231
PRY,2014,8.533
PRY,2015,8.716
PRY,2016,8.953
PRY,2017,9.343
PRY,2018,9.518
PRY,2019,9.582
PRY,2020,NA
PRY,2021,NA
ROU,1980,6.153
ROU,1981,6.205
ROU,1982,6.356
ROU,1983,6.518
ROU,1984,6.713
ROU,1985,6.826
ROU,1986,6.896
ROU,1987,6.952
ROU,1988,6.881
ROU,1989,6.706
ROU,1990,6.655
ROU,1991,6.385
ROU,1992,6.114
ROU,1993,6.17
ROU,1994,6.46
ROU,1995,6.776
ROU,1996,6.977
ROU,1997,6.9
ROU,1998,6.814
ROU,1999,6.9
ROU,2000,7.139
ROU,2001,7.638
ROU,2002,8.442
ROU,2003,9.036
ROU,2004,9.864
ROU,2005,10.553
ROU,2006,11.61
ROU,2007,12.741
ROU,2008,13.831
ROU,2009,13.989
ROU,2010,14.021
ROU,2011,14.281
ROU,2012,14.726
ROU,2013,15.209
ROU,2014,15.769
ROU,2015,16.4
ROU,2016,17.065
ROU,2017,18.379
ROU,2018,19.246
ROU,2019,19.703
ROU,2020,NA
ROU,2021,NA
STP,1980,2.76
STP,1981,2.584
STP,1982,2.487
STP,1983,2.382
STP,1984,2.289
STP,1985,2.259
STP,1986,2.167
STP,1987,2.085
STP,1988,2.041
STP,1989,2.059
STP,1990,2.029
STP,1991,1.989
STP,1992,1.946
STP,1993,1.929
STP,1994,1.901
STP,1995,1.882
STP,1996,1.889
STP,1997,1.917
STP,1998,1.962
STP,1999,1.981
STP,2000,2.019
STP,2001,2.112
STP,2002,2.16
STP,2003,2.223
STP,2004,2.288
STP,2005,2.374
STP,2006,2.45
STP,2007,2.501
STP,2008,2.587
STP,2009,2.643
STP,2010,2.776
STP,2011,2.938
STP,2012,3.007
STP,2013,3.114
STP,2014,3.244
STP,2015,3.304
STP,2016,3.365
STP,2017,3.406
STP,2018,3.394
STP,2019,3.367
STP,2020,NA
STP,2021,NA
SAU,1980,36.654
SAU,1981,34.696
SAU,1982,30.207
SAU,1983,26.028
SAU,1984,23.243
SAU,1985,20.995
SAU,1986,19.875
SAU,1987,19.016
SAU,1988,19.088
SAU,1989,19.319
SAU,1990,20.733
SAU,1991,22.143
SAU,1992,23.009
SAU,1993,22.794
SAU,1994,22.243
SAU,1995,22.095
SAU,1996,22.111
SAU,1997,22.018
SAU,1998,21.844
SAU,1999,21.936
SAU,2000,22.713
SAU,2001,22.472
SAU,2002,22.673
SAU,2003,23.872
SAU,2004,25.611
SAU,2005,27.315
SAU,2006,28.618
SAU,2007,29.684
SAU,2008,31.276
SAU,2009,30.901
SAU,2010,32.807
SAU,2011,35.603
SAU,2012,36.746
SAU,2013,36.635
SAU,2014,36.394
SAU,2015,35.986
SAU,2016,35.039
SAU,2017,34.355
SAU,2018,34.052
SAU,2019,33.263
SAU,2020,NA
SAU,2021,NA
NA,1980,7.062
NA,1981,7.181
NA,1982,7.247
NA,1983,7.285
NA,1984,7.363
NA,1985,7.443
NA,1986,7.553
NA,1987,7.636
NA,1988,7.639
NA,1989,7.675
NA,1990,7.432
NA,1991,6.866
NA,1992,6.061
NA,1993,5.324
NA,1994,5.217
NA,1995,5.281
NA,1996,5.59
NA,1997,5.983
NA,1998,6.288
NA,1999,6.346
NA,2000,6.618
NA,2001,6.916
NA,2002,7.322
NA,2003,7.759
NA,2004,8.18
NA,2005,8.647
NA,2006,9.812
NA,2007,10.564
NA,2008,11.165
NA,2009,11.342
NA,2010,11.506
NA,2011,11.722
NA,2012,11.839
NA,2013,12.034
NA,2014,12.112
NA,2015,12.353
NA,2016,12.765
NA,2017,13.248
NA,2018,13.805
NA,2019,14.117
NA,2020,NA
NA,2021,NA
SYC,1980,10.793
SYC,1981,10.203
SYC,1982,9.843
SYC,1983,9.946
SYC,1984,10.387
SYC,1985,10.895
SYC,1986,11.177
SYC,1987,11.838
SYC,1988,12.409
SYC,1989,13.29
SYC,1990,14.121
SYC,1991,14.704
SYC,1992,15.413
SYC,1993,16.071
SYC,1994,16.216
SYC,1995,16.035
SYC,1996,16.456
SYC,1997,17.787
SYC,1998,18.702
SYC,1999,19.204
SYC,2000,19.147
SYC,2001,18.727
SYC,2002,18.648
SYC,2003,18.077
SYC,2004,17.704
SYC,2005,18.638
SYC,2006,20.011
SYC,2007,21.081
SYC,2008,20.672
SYC,2009,20.659
SYC,2010,21.349
SYC,2011,22.432
SYC,2012,23.246
SYC,2013,23.85
SYC,2014,24.682
SYC,2015,25.738
SYC,2016,26.802
SYC,2017,27.731
SYC,2018,28.58
SYC,2019,29.34
SYC,2020,NA
SYC,2021,NA
SGP,1980,12.939
SGP,1981,13.793
SGP,1982,14.601
SGP,1983,15.565
SGP,1984,16.304
SGP,1985,16.447
SGP,1986,16.825
SGP,1987,17.915
SGP,1988,19.274
SGP,1989,20.897
SGP,1990,22.728
SGP,1991,24.033
SGP,1992,25.274
SGP,1993,27.166
SGP,1994,29.034
SGP,1995,30.708
SGP,1996,32.138
SGP,1997,33.708
SGP,1998,34.252
SGP,1999,35.628
SGP,2000,38.093
SGP,2001,38.707
SGP,2002,39.993
SGP,2003,41.622
SGP,2004,44.848
SGP,2005,48.069
SGP,2006,51.066
SGP,2007,53.435
SGP,2008,53.267
SGP,2009,53.491
SGP,2010,57.69
SGP,2011,60.19
SGP,2012,61.819
SGP,2013,62.63
SGP,2014,63.633
SGP,2015,64.796
SGP,2016,66.348
SGP,2017,69.316
SGP,2018,71.391
SGP,2019,72.025
SGP,2020,NA
SGP,2021,NA
SVK,1993,12.498
SVK,1994,13.028
SVK,1995,13.69
SVK,1996,14.382
SVK,1997,14.993
SVK,1998,15.378
SVK,1999,15.514
SVK,2000,15.798
SVK,2001,16.382
SVK,2002,17.004
SVK,2003,17.771
SVK,2004,18.662
SVK,2005,19.804
SVK,2006,21.366
SVK,2007,23.122
SVK,2008,24.13
SVK,2009,24.105
SVK,2010,24.96
SVK,2011,25.519
SVK,2012,26.014
SVK,2013,26.431
SVK,2014,27.069
SVK,2015,28.044
SVK,2016,28.572
SVK,2017,29.498
SVK,2018,30.478
SVK,2019,30.938
SVK,2020,NA
SVK,2021,NA
SVN,1989,19.986
SVN,1990,19.594
SVN,1991,18.49
SVN,1992,17.844
SVN,1993,18.272
SVN,1994,19.177
SVN,1995,20.112
SVN,1996,20.825
SVN,1997,21.708
SVN,1998,22.448
SVN,1999,23.43
SVN,2000,24.157
SVN,2001,24.81
SVN,2002,25.384
SVN,2003,26.066
SVN,2004,27.059
SVN,2005,28.068
SVN,2006,29.372
SVN,2007,30.537
SVN,2008,31.16
SVN,2009,30.018
SVN,2010,29.593
SVN,2011,29.75
SVN,2012,29.345
SVN,2013,29.233
SVN,2014,29.759
SVN,2015,30.684
SVN,2016,31.644
SVN,2017,33.378
SVN,2018,34.601
SVN,2019,35.588
SVN,2020,NA
SVN,2021,NA
SLB,1980,2.448
SLB,1981,2.411
SLB,1982,2.346
SLB,1983,2.314
SLB,1984,2.25
SLB,1985,2.187
SLB,1986,2.152
SLB,1987,2.165
SLB,1988,2.173
SLB,1989,2.185
SLB,1990,2.224
SLB,1991,2.268
SLB,1992,2.378
SLB,1993,2.45
SLB,1994,2.537
SLB,1995,2.625
SLB,1996,2.62
SLB,1997,2.563
SLB,1998,2.495
SLB,1999,2.375
SLB,2000,2.142
SLB,2001,1.984
SLB,2002,1.894
SLB,2003,1.902
SLB,2004,1.931
SLB,2005,1.981
SLB,2006,2.021
SLB,2007,2.068
SLB,2008,2.135
SLB,2009,2.171
SLB,2010,2.245
SLB,2011,2.303
SLB,2012,2.343
SLB,2013,2.364
SLB,2014,2.373
SLB,2015,2.381
SLB,2016,2.422
SLB,2017,2.456
SLB,2018,2.494
SLB,2019,2.5
SLB,2020,NA
SLB,2021,NA
VUT,1980,2.941
VUT,1981,2.942
VUT,1982,2.944
VUT,1983,2.952
VUT,1984,2.985
VUT,1985,2.967
VUT,1986,2.951
VUT,1987,2.871
VUT,1988,2.839
VUT,1989,2.842
VUT,1990,2.907
VUT,1991,2.923
VUT,1992,2.919
VUT,1993,2.951
VUT,1994,3.012
VUT,1995,3.016
VUT,1996,3.042
VUT,1997,3.078
VUT,1998,3.059
VUT,1999,3.06
VUT,2000,3.058
VUT,2001,2.971
VUT,2002,2.872
VUT,2003,2.875
VUT,2004,2.896
VUT,2005,2.986
VUT,2006,3.069
VUT,2007,3.151
VUT,2008,3.239
VUT,2009,3.272
VUT,2010,3.282
VUT,2011,3.242
VUT,2012,3.219
VUT,2013,3.212
VUT,2014,3.183
VUT,2015,3.153
VUT,2016,3.165
VUT,2017,3.187
VUT,2018,3.228
VUT,2019,3.234
VUT,2020,NA
VUT,2021,NA
ARE,1980,153.448
ARE,1981,148.159
ARE,1982,134.427
ARE,1983,123.286
ARE,1984,114.928
ARE,1985,103.401
ARE,1986,89.691
ARE,1987,83.824
ARE,1988,80.568
ARE,1989,83.592
ARE,1990,90.741
ARE,1991,96.463
ARE,1992,95.734
ARE,1993,87.28
ARE,1994,86.274
ARE,1995,87.991
ARE,1996,89.266
ARE,1997,90.392
ARE,1998,88.177
ARE,1999,89.45
ARE,2000,93.333
ARE,2001,92.815
ARE,2002,91.326
ARE,2003,91.793
ARE,2004,91.512
ARE,2005,88.985
ARE,2006,85.105
ARE,2007,78.96
ARE,2008,71.873
ARE,2009,63.089
ARE,2010,59.641
ARE,2011,60.577
ARE,2012,61.587
ARE,2013,62.749
ARE,2014,64.268
ARE,2015,64.982
ARE,2016,65.632
ARE,2017,65.805
ARE,2018,64.958
ARE,2019,64.628
ARE,2020,NA
ARE,2021,NA
HUN,1980,10.904
HUN,1981,11.119
HUN,1982,11.365
HUN,1983,11.389
HUN,1984,11.542
HUN,1985,11.559
HUN,1986,11.721
HUN,1987,12.032
HUN,1988,12.304
HUN,1989,12.306
HUN,1990,12.075
HUN,1991,11.681
HUN,1992,11.591
HUN,1993,11.737
HUN,1994,12.042
HUN,1995,12.311
HUN,1996,12.486
HUN,1997,12.879
HUN,1998,13.321
HUN,1999,13.831
HUN,2000,14.559
HUN,2001,15.435
HUN,2002,16.512
HUN,2003,17.322
HUN,2004,18.031
HUN,2005,18.746
HUN,2006,19.415
HUN,2007,19.635
HUN,2008,19.951
HUN,2009,19.547
HUN,2010,19.786
HUN,2011,20.102
HUN,2012,20.169
HUN,2013,20.744
HUN,2014,21.432
HUN,2015,22.275
HUN,2016,23.006
HUN,2017,24.072
HUN,2018,25.211
HUN,2019,25.834
HUN,2020,NA
HUN,2021,NA
NA,1980,NA
NA,1981,NA
NA,1982,NA
NA,1983,NA
NA,1984,NA
NA,1985,NA
NA,1986,NA
NA,1987,NA
NA,1988,NA
NA,1989,NA
NA,1990,NA
NA,1991,NA
NA,1992,NA
NA,1993,NA
NA,1994,NA
NA,1995,NA
NA,1996,NA
NA,1997,NA
NA,1998,NA
NA,1999,NA
NA,2000,NA
NA,2001,NA
NA,2002,NA
NA,2003,NA
NA,2004,NA
NA,2005,NA
NA,2006,NA
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
NA,2016,NA
NA,2017,NA
NA,2018,NA
NA,2019,NA
NA,2020,NA
NA,2021,NA
